Timestamp,Temperature (ÅãC),Humidity (%),Pressure (hPa),Gas Resistance (kOhms)
2025-01-25 21:49:19,20.76,54.1,1020.85,110.71
2025-01-25 21:49:21,20.76,54.11,1020.85,110.56
2025-01-25 21:49:22,20.75,54.11,1020.85,109.98
2025-01-25 21:49:24,20.75,54.14,1020.84,109.9
2025-01-25 21:49:25,20.76,54.15,1020.84,110.49
2025-01-25 21:49:26,20.76,54.17,1020.84,110.49
2025-01-25 21:49:28,20.76,54.16,1020.84,110.42
2025-01-25 21:49:29,20.77,54.17,1020.84,109.9
2025-01-25 21:49:30,20.77,54.16,1020.84,110.2
2025-01-25 21:49:32,20.77,54.17,1020.84,110.34
2025-01-25 21:49:33,20.77,54.16,1020.85,110.64
2025-01-25 21:49:35,20.77,54.19,1020.84,110.56
2025-01-25 21:49:36,20.77,54.19,1020.84,110.42
2025-01-25 21:49:37,20.77,54.21,1020.84,110.34
2025-01-25 21:49:39,20.77,54.23,1020.84,110.2
2025-01-25 21:49:40,20.77,54.26,1020.84,110.49
2025-01-25 21:49:41,20.77,54.26,1020.84,110.34
2025-01-25 21:49:43,20.78,54.28,1020.84,110.56
2025-01-25 21:49:44,20.78,54.27,1020.84,110.2
2025-01-25 21:49:46,20.78,54.27,1020.85,109.83
2025-01-25 21:49:47,20.77,54.25,1020.85,111.01
2025-01-25 21:49:48,20.77,54.23,1020.85,110.78
2025-01-25 21:49:50,20.77,54.21,1020.83,110.2
2025-01-25 21:49:51,20.76,54.18,1020.84,110.49
2025-01-25 21:49:52,20.76,54.17,1020.85,110.71
2025-01-25 21:49:54,20.77,54.16,1020.86,110.86
2025-01-25 21:49:55,20.76,54.13,1020.86,110.78
2025-01-25 21:49:56,20.76,54.14,1020.85,109.98
2025-01-25 21:49:58,20.76,54.15,1020.85,110.78
2025-01-25 21:49:59,20.75,54.19,1020.85,110.49
2025-01-25 21:50:01,20.75,54.21,1020.85,110.56
2025-01-25 21:50:02,20.76,54.25,1020.85,110.71
2025-01-25 21:50:03,20.76,54.27,1020.85,110.34
2025-01-25 21:50:05,20.76,54.26,1020.85,110.12
2025-01-25 21:50:06,20.76,54.26,1020.85,110.56
2025-01-25 21:50:07,20.77,54.25,1020.85,110.05
2025-01-25 21:50:09,20.77,54.23,1020.85,111.01
2025-01-25 21:50:10,20.77,54.21,1020.85,109.98
2025-01-25 21:50:12,20.76,54.19,1020.85,110.71
2025-01-25 21:50:13,20.76,54.21,1020.85,109.83
2025-01-25 21:50:14,20.76,54.19,1020.85,110.93
2025-01-25 21:50:16,20.76,54.18,1020.84,110.64
2025-01-25 21:50:17,20.76,54.19,1020.84,109.76
2025-01-25 21:50:18,20.76,54.18,1020.84,109.83
2025-01-25 21:50:20,20.77,54.18,1020.84,110.49
2025-01-25 21:50:21,20.77,54.18,1020.84,111.01
2025-01-25 21:50:22,20.77,54.17,1020.84,110.34
2025-01-25 21:50:24,20.77,54.17,1020.84,110.42
2025-01-25 21:50:25,20.77,54.19,1020.85,109.9
2025-01-25 21:50:27,20.77,54.22,1020.85,110.12
2025-01-25 21:50:28,20.77,54.24,1020.85,109.9
2025-01-25 21:50:29,20.77,54.28,1020.85,110.56
2025-01-25 21:50:31,20.77,54.29,1020.84,110.78
2025-01-25 21:50:32,20.77,54.29,1020.84,110.49
2025-01-25 21:50:33,20.76,54.29,1020.84,110.64
2025-01-25 21:50:35,20.76,54.29,1020.84,109.83
2025-01-25 21:50:36,20.76,54.28,1020.85,110.49
2025-01-25 21:50:38,20.76,54.29,1020.85,110.49
2025-01-25 21:50:39,20.77,54.31,1020.85,111.01
2025-01-25 21:50:40,20.77,54.31,1020.85,110.42
2025-01-25 21:50:42,20.78,54.29,1020.85,109.76
2025-01-25 21:50:43,20.78,54.29,1020.85,109.76
2025-01-25 21:50:44,20.78,54.3,1020.85,110.05
2025-01-25 21:50:46,20.78,54.3,1020.85,110.27
2025-01-25 21:50:47,20.78,54.31,1020.86,110.86
2025-01-25 21:50:49,20.78,54.3,1020.86,110.42
2025-01-25 21:50:50,20.78,54.3,1020.86,110.78
2025-01-25 21:50:51,20.78,54.31,1020.86,110.42
2025-01-25 21:50:53,20.78,54.3,1020.85,109.83
2025-01-25 21:50:54,20.79,54.31,1020.85,110.86
2025-01-25 21:50:55,20.79,54.3,1020.85,111.31
2025-01-25 21:50:57,20.79,54.3,1020.85,110.42
2025-01-25 21:50:58,20.79,54.32,1020.86,110.42
2025-01-25 21:50:59,20.79,54.34,1020.85,110.42
2025-01-25 21:51:01,20.79,54.36,1020.86,110.42
2025-01-25 21:51:02,20.79,54.38,1020.85,110.2
2025-01-25 21:51:04,20.8,54.39,1020.85,110.78
2025-01-25 21:51:05,20.8,54.42,1020.86,110.2
2025-01-25 21:51:06,20.8,54.45,1020.86,109.98
2025-01-25 21:51:08,20.8,54.47,1020.86,110.34
2025-01-25 21:51:09,20.81,54.49,1020.86,109.25
2025-01-25 21:51:10,20.81,54.5,1020.85,109.98
2025-01-25 21:51:12,20.81,54.5,1020.85,110.2
2025-01-25 21:51:13,20.81,54.46,1020.86,110.2
2025-01-25 21:51:15,20.81,54.42,1020.86,110.05
2025-01-25 21:51:16,20.81,54.4,1020.86,109.9
2025-01-25 21:51:17,20.81,54.4,1020.86,107.48
2025-01-25 21:51:19,20.82,54.74,1020.86,106.72
2025-01-25 21:51:20,20.82,55.1,1020.85,108.18
2025-01-25 21:51:21,20.82,55.26,1020.86,108.75
2025-01-25 21:51:23,20.82,55.27,1020.86,108.18
2025-01-25 21:51:24,20.81,55.16,1020.86,109.68
2025-01-25 21:51:25,20.81,55.05,1020.86,110.05
2025-01-25 21:51:27,20.81,54.92,1020.86,109.25
2025-01-25 21:51:28,20.8,54.8,1020.86,109.68
2025-01-25 21:51:30,20.8,54.7,1020.85,110.2
2025-01-25 21:51:31,20.8,54.62,1020.85,110.34
2025-01-25 21:51:32,20.8,54.57,1020.86,110.56
2025-01-25 21:51:34,20.79,54.51,1020.85,110.86
2025-01-25 21:51:35,20.79,54.45,1020.85,110.34
2025-01-25 21:51:36,20.79,54.41,1020.85,110.05
2025-01-25 21:51:38,20.79,54.36,1020.85,110.49
2025-01-25 21:51:39,20.79,54.31,1020.85,110.27
2025-01-25 21:51:41,20.79,54.28,1020.85,111.01
2025-01-25 21:51:42,20.79,54.26,1020.84,110.34
2025-01-25 21:51:43,20.8,54.26,1020.84,110.34
2025-01-25 21:51:45,20.8,54.24,1020.84,110.71
2025-01-25 21:51:46,20.8,54.24,1020.85,110.42
2025-01-25 21:51:47,20.81,54.21,1020.85,110.86
2025-01-25 21:51:49,20.81,54.2,1020.85,110.93
2025-01-25 21:51:50,20.82,54.21,1020.85,111.01
2025-01-25 21:51:52,20.82,54.16,1020.85,110.64
2025-01-25 21:51:53,20.82,54.18,1020.85,111.01
2025-01-25 21:51:54,20.82,54.14,1020.86,110.93
2025-01-25 21:51:56,20.82,54.12,1020.85,110.42
2025-01-25 21:51:57,20.82,54.12,1020.86,110.71
2025-01-25 21:51:58,20.83,54.1,1020.86,109.9
2025-01-25 21:52:00,20.83,54.11,1020.86,110.05
2025-01-25 21:52:01,20.83,54.09,1020.86,111.08
2025-01-25 21:52:02,20.82,54.08,1020.86,110.86
2025-01-25 21:52:04,20.82,54.08,1020.86,110.86
2025-01-25 21:52:05,20.82,54.09,1020.86,109.9
2025-01-25 21:52:07,20.83,54.08,1020.87,110.86
2025-01-25 21:52:08,20.82,54.09,1020.87,110.42
2025-01-25 21:52:09,20.83,54.09,1020.86,110.42
2025-01-25 21:52:11,20.83,54.12,1020.86,110.12
2025-01-25 21:52:12,20.83,54.15,1020.86,110.64
2025-01-25 21:52:13,20.83,54.18,1020.85,110.2
2025-01-25 21:52:15,20.83,54.16,1020.84,110.93
2025-01-25 21:52:16,20.83,54.17,1020.84,110.49
2025-01-25 21:52:18,20.82,54.16,1020.84,110.2
2025-01-25 21:52:19,20.82,54.15,1020.85,110.93
2025-01-25 21:52:20,20.82,54.15,1020.86,111.23
2025-01-25 21:52:22,20.82,54.16,1020.86,110.2
2025-01-25 21:52:23,20.82,54.16,1020.85,110.42
2025-01-25 21:52:24,20.82,54.12,1020.85,110.27
2025-01-25 21:52:26,20.82,54.14,1020.85,110.05
2025-01-25 21:52:27,20.82,54.12,1020.85,110.78
2025-01-25 21:52:28,20.82,54.12,1020.85,110.78
2025-01-25 21:52:30,20.81,54.12,1020.84,110.49
2025-01-25 21:52:31,20.81,54.12,1020.84,110.05
2025-01-25 21:52:33,20.82,54.13,1020.85,110.56
2025-01-25 21:52:34,20.82,54.14,1020.85,110.64
2025-01-25 21:52:35,20.82,54.13,1020.85,111.01
2025-01-25 21:52:37,20.82,54.11,1020.85,111.01
2025-01-25 21:52:38,20.82,54.11,1020.85,110.27
2025-01-25 21:52:39,20.82,54.08,1020.85,110.78
2025-01-25 21:52:41,20.82,54.09,1020.85,111.08
2025-01-25 21:52:42,20.82,54.08,1020.84,110.71
2025-01-25 21:52:44,20.83,54.08,1020.84,111.01
2025-01-25 21:52:45,20.83,54.07,1020.84,110.71
2025-01-25 21:52:46,20.82,54.05,1020.85,110.93
2025-01-25 21:52:48,20.82,54.06,1020.86,110.27
2025-01-25 21:52:49,20.82,54.05,1020.85,110.64
2025-01-25 21:52:50,20.82,54.05,1020.85,111.38
2025-01-25 21:52:52,20.82,54.05,1020.85,111.16
2025-01-25 21:52:53,20.82,54.07,1020.85,110.78
2025-01-25 21:52:55,20.81,54.05,1020.85,110.64
2025-01-25 21:52:56,20.81,54.06,1020.85,110.2
2025-01-25 21:52:57,20.81,54.06,1020.85,110.71
2025-01-25 21:52:59,20.81,54.06,1020.85,111.38
2025-01-25 21:53:00,20.81,54.08,1020.84,110.71
2025-01-25 21:53:01,20.81,54.1,1020.85,110.86
2025-01-25 21:53:03,20.81,54.09,1020.85,110.93
2025-01-25 21:53:04,20.82,54.09,1020.85,111.08
2025-01-25 21:53:05,20.82,54.1,1020.85,110.12
2025-01-25 21:53:07,20.82,54.09,1020.85,110.93
2025-01-25 21:53:08,20.82,54.08,1020.86,110.86
2025-01-25 21:53:10,20.82,54.08,1020.86,110.64
2025-01-25 21:53:11,20.82,54.09,1020.86,110.12
2025-01-25 21:53:12,20.83,54.06,1020.86,110.93
2025-01-25 21:53:14,20.83,54.06,1020.86,110.71
2025-01-25 21:53:15,20.83,54.05,1020.86,111.01
2025-01-25 21:53:16,20.83,54.04,1020.86,110.71
2025-01-25 21:53:18,20.82,54.01,1020.87,111.01
2025-01-25 21:53:19,20.82,54.01,1020.86,110.2
2025-01-25 21:53:21,20.82,53.99,1020.86,110.49
2025-01-25 21:53:22,20.82,53.98,1020.86,110.93
2025-01-25 21:53:23,20.82,53.97,1020.85,110.12
2025-01-25 21:53:25,20.82,53.97,1020.84,109.9
2025-01-25 21:53:26,20.82,53.97,1020.85,110.2
2025-01-25 21:53:27,20.83,53.97,1020.85,111.01
2025-01-25 21:53:29,20.83,53.98,1020.85,111.31
2025-01-25 21:53:30,20.82,53.99,1020.85,111.01
2025-01-25 21:53:31,20.82,54.0,1020.85,110.78
2025-01-25 21:53:33,20.82,54.02,1020.86,111.08
2025-01-25 21:53:34,20.82,54.05,1020.85,111.08
2025-01-25 21:53:36,20.81,54.08,1020.86,111.38
2025-01-25 21:53:37,20.81,54.1,1020.86,111.23
2025-01-25 21:53:38,20.81,54.12,1020.86,110.86
2025-01-25 21:53:40,20.81,54.14,1020.86,110.86
2025-01-25 21:53:41,20.81,54.17,1020.85,111.01
2025-01-25 21:53:42,20.8,54.2,1020.85,110.71
2025-01-25 21:53:44,20.8,54.21,1020.85,110.12
2025-01-25 21:53:45,20.8,54.21,1020.85,110.27
2025-01-25 21:53:47,20.79,54.23,1020.85,110.56
2025-01-25 21:53:48,20.79,54.22,1020.85,111.08
2025-01-25 21:53:49,20.78,54.24,1020.85,111.01
2025-01-25 21:53:51,20.78,54.24,1020.84,110.2
2025-01-25 21:53:52,20.78,54.24,1020.85,110.34
2025-01-25 21:53:53,20.78,54.22,1020.85,110.34
2025-01-25 21:53:55,20.78,54.24,1020.85,111.08
2025-01-25 21:53:56,20.77,54.24,1020.84,110.78
2025-01-25 21:53:58,20.77,54.24,1020.85,110.71
2025-01-25 21:53:59,20.77,54.25,1020.85,110.42
2025-01-25 21:54:00,20.77,54.27,1020.84,110.93
2025-01-25 21:54:02,20.77,54.27,1020.84,110.27
2025-01-25 21:54:03,20.77,54.26,1020.84,110.71
2025-01-25 21:54:04,20.78,54.27,1020.84,111.01
2025-01-25 21:54:06,20.77,54.25,1020.84,110.93
2025-01-25 21:54:07,20.77,54.25,1020.84,110.34
2025-01-25 21:54:08,20.77,54.24,1020.84,111.08
2025-01-25 21:54:10,20.76,54.23,1020.84,111.01
2025-01-25 21:54:11,20.76,54.25,1020.84,110.42
2025-01-25 21:54:13,20.76,54.26,1020.84,111.31
2025-01-25 21:54:14,20.75,54.26,1020.85,110.34
2025-01-25 21:54:15,20.74,54.24,1020.83,110.27
2025-01-25 21:54:17,20.73,54.24,1020.83,110.78
2025-01-25 21:54:18,20.73,54.26,1020.84,111.46
2025-01-25 21:54:19,20.72,54.27,1020.83,110.42
2025-01-25 21:54:21,20.72,54.27,1020.84,111.61
2025-01-25 21:54:22,20.72,54.26,1020.84,111.08
2025-01-25 21:54:24,20.72,54.26,1020.84,110.56
2025-01-25 21:54:25,20.72,54.27,1020.83,111.01
2025-01-25 21:54:26,20.72,54.28,1020.84,111.16
2025-01-25 21:54:28,20.72,54.3,1020.84,111.31
2025-01-25 21:54:29,20.72,54.3,1020.83,110.56
2025-01-25 21:54:30,20.71,54.29,1020.83,110.64
2025-01-25 21:54:32,20.72,54.32,1020.83,111.16
2025-01-25 21:54:33,20.72,54.33,1020.83,111.01
2025-01-25 21:54:34,20.71,54.36,1020.83,110.78
2025-01-25 21:54:36,20.71,54.36,1020.83,110.42
2025-01-25 21:54:37,20.71,54.39,1020.83,110.42
2025-01-25 21:54:39,20.71,54.4,1020.83,110.12
2025-01-25 21:54:40,20.7,54.43,1020.84,110.56
2025-01-25 21:54:41,20.7,54.44,1020.83,111.46
2025-01-25 21:54:43,20.7,54.43,1020.84,111.01
2025-01-25 21:54:44,20.7,54.42,1020.83,110.56
2025-01-25 21:54:45,20.7,54.41,1020.84,110.27
2025-01-25 21:54:47,20.69,54.4,1020.84,110.49
2025-01-25 21:54:48,20.69,54.39,1020.84,110.27
2025-01-25 21:54:50,20.69,54.41,1020.84,110.64
2025-01-25 21:54:51,20.68,54.41,1020.84,110.27
2025-01-25 21:54:52,20.67,54.42,1020.84,111.08
2025-01-25 21:54:54,20.66,54.42,1020.83,110.78
2025-01-25 21:54:55,20.66,54.4,1020.83,110.49
2025-01-25 21:54:56,20.65,54.41,1020.83,110.42
2025-01-25 21:54:58,20.65,54.41,1020.83,110.78
2025-01-25 21:54:59,20.65,54.39,1020.83,111.53
2025-01-25 21:55:00,20.65,54.4,1020.82,110.64
2025-01-25 21:55:02,20.65,54.38,1020.83,111.31
2025-01-25 21:55:03,20.65,54.39,1020.82,110.93
2025-01-25 21:55:05,20.65,54.39,1020.82,110.64
2025-01-25 21:55:06,20.65,54.4,1020.83,110.71
2025-01-25 21:55:07,20.66,54.37,1020.83,111.16
2025-01-25 21:55:09,20.66,54.38,1020.83,110.42
2025-01-25 21:55:10,20.66,54.38,1020.82,110.56
2025-01-25 21:55:11,20.67,54.38,1020.82,111.31
2025-01-25 21:55:13,20.68,54.37,1020.82,111.31
2025-01-25 21:55:14,20.68,54.37,1020.82,111.31
2025-01-25 21:55:16,20.68,54.35,1020.82,110.56
2025-01-25 21:55:17,20.69,54.37,1020.83,111.38
2025-01-25 21:55:18,20.69,54.39,1020.83,111.38
2025-01-25 21:55:20,20.69,54.4,1020.83,110.71
2025-01-25 21:55:21,20.69,54.41,1020.83,110.49
2025-01-25 21:55:22,20.69,54.41,1020.83,110.49
2025-01-25 21:55:24,20.7,54.41,1020.83,111.16
2025-01-25 21:55:25,20.7,54.43,1020.83,111.08
2025-01-25 21:55:27,20.7,54.44,1020.83,111.08
2025-01-25 21:55:28,20.71,54.44,1020.83,111.01
2025-01-25 21:55:29,20.7,54.44,1020.83,111.38
2025-01-25 21:55:31,20.7,54.43,1020.84,111.08
2025-01-25 21:55:32,20.7,54.42,1020.83,110.64
2025-01-25 21:55:33,20.7,54.41,1020.84,110.49
2025-01-25 21:55:35,20.7,54.42,1020.84,110.64
2025-01-25 21:55:36,20.7,54.4,1020.84,110.64
2025-01-25 21:55:37,20.7,54.4,1020.84,111.16
2025-01-25 21:55:39,20.7,54.4,1020.83,109.98
2025-01-25 21:55:40,20.71,54.38,1020.83,110.93
2025-01-25 21:55:42,20.7,54.38,1020.83,110.42
2025-01-25 21:55:43,20.7,54.41,1020.83,110.78
2025-01-25 21:55:44,20.7,54.41,1020.83,111.38
2025-01-25 21:55:46,20.7,54.41,1020.83,111.16
2025-01-25 21:55:47,20.7,54.42,1020.82,110.56
2025-01-25 21:55:48,20.71,54.42,1020.82,111.01
2025-01-25 21:55:50,20.71,54.43,1020.83,111.16
2025-01-25 21:55:51,20.71,54.41,1020.82,110.56
2025-01-25 21:55:53,20.71,54.42,1020.83,110.42
2025-01-25 21:55:54,20.71,54.43,1020.83,111.23
2025-01-25 21:55:55,20.72,54.43,1020.83,110.56
2025-01-25 21:55:57,20.72,54.43,1020.83,111.01
2025-01-25 21:55:58,20.72,54.43,1020.83,110.78
2025-01-25 21:55:59,20.72,54.42,1020.83,110.34
2025-01-25 21:56:01,20.72,54.41,1020.83,111.08
2025-01-25 21:56:02,20.73,54.4,1020.83,111.01
2025-01-25 21:56:03,20.73,54.38,1020.83,111.01
2025-01-25 21:56:05,20.73,54.36,1020.83,111.31
2025-01-25 21:56:06,20.72,54.34,1020.83,111.91
2025-01-25 21:56:08,20.72,54.33,1020.83,110.42
2025-01-25 21:56:09,20.72,54.32,1020.82,111.38
2025-01-25 21:56:10,20.72,54.29,1020.83,110.42
2025-01-25 21:56:12,20.72,54.29,1020.84,110.34
2025-01-25 21:56:13,20.72,54.31,1020.84,111.01
2025-01-25 21:56:14,20.72,54.31,1020.84,111.31
2025-01-25 21:56:16,20.72,54.33,1020.84,110.34
2025-01-25 21:56:17,20.72,54.36,1020.84,111.31
2025-01-25 21:56:19,20.72,54.37,1020.83,110.42
2025-01-25 21:56:20,20.72,54.4,1020.83,110.27
2025-01-25 21:56:21,20.72,54.44,1020.83,110.12
2025-01-25 21:56:23,20.73,54.48,1020.84,110.93
2025-01-25 21:56:24,20.72,54.48,1020.84,111.08
2025-01-25 21:56:25,20.72,54.48,1020.83,110.93
2025-01-25 21:56:27,20.72,54.47,1020.83,111.01
2025-01-25 21:56:28,20.72,54.44,1020.83,111.01
2025-01-25 21:56:30,20.72,54.41,1020.83,111.38
2025-01-25 21:56:31,20.73,54.4,1020.83,111.16
2025-01-25 21:56:32,20.72,54.38,1020.83,110.56
2025-01-25 21:56:34,20.72,54.34,1020.82,111.23
2025-01-25 21:56:35,20.72,54.34,1020.83,111.23
2025-01-25 21:56:36,20.72,54.31,1020.83,111.23
2025-01-25 21:56:38,20.72,54.29,1020.83,110.42
2025-01-25 21:56:39,20.71,54.29,1020.84,110.56
2025-01-25 21:56:40,20.7,54.3,1020.83,110.49
2025-01-25 21:56:42,20.7,54.32,1020.83,111.08
2025-01-25 21:56:43,20.69,54.33,1020.83,110.42
2025-01-25 21:56:45,20.69,54.34,1020.83,110.71
2025-01-25 21:56:46,20.69,54.36,1020.83,110.93
2025-01-25 21:56:47,20.69,54.36,1020.83,111.23
2025-01-25 21:56:49,20.69,54.35,1020.83,111.83
2025-01-25 21:56:50,20.69,54.36,1020.83,111.31
2025-01-25 21:56:51,20.69,54.37,1020.83,110.71
2025-01-25 21:56:53,20.69,54.39,1020.84,111.46
2025-01-25 21:56:54,20.7,54.41,1020.84,111.76
2025-01-25 21:56:56,20.7,54.42,1020.84,110.56
2025-01-25 21:56:57,20.7,54.45,1020.84,110.71
2025-01-25 21:56:58,20.7,54.44,1020.84,110.42
2025-01-25 21:57:00,20.69,54.45,1020.84,111.16
2025-01-25 21:57:01,20.69,54.45,1020.84,111.23
2025-01-25 21:57:02,20.68,54.48,1020.85,110.34
2025-01-25 21:57:04,20.68,54.46,1020.85,111.91
2025-01-25 21:57:05,20.68,54.45,1020.85,111.46
2025-01-25 21:57:06,20.68,54.43,1020.84,111.31
2025-01-25 21:57:08,20.67,54.44,1020.84,110.64
2025-01-25 21:57:09,20.67,54.42,1020.84,111.16
2025-01-25 21:57:11,20.67,54.43,1020.84,112.06
2025-01-25 21:57:12,20.67,54.43,1020.84,111.98
2025-01-25 21:57:13,20.67,54.44,1020.83,110.71
2025-01-25 21:57:15,20.67,54.44,1020.83,111.53
2025-01-25 21:57:16,20.67,54.45,1020.84,111.53
2025-01-25 21:57:17,20.68,54.46,1020.84,111.31
2025-01-25 21:57:19,20.67,54.45,1020.85,111.61
2025-01-25 21:57:20,20.67,54.44,1020.85,111.08
2025-01-25 21:57:22,20.67,54.45,1020.85,111.08
2025-01-25 21:57:23,20.67,54.45,1020.84,110.78
2025-01-25 21:57:24,20.67,54.47,1020.85,110.27
2025-01-25 21:57:26,20.67,54.47,1020.85,111.38
2025-01-25 21:57:27,20.67,54.48,1020.85,110.71
2025-01-25 21:57:28,20.67,54.48,1020.85,111.38
2025-01-25 21:57:30,20.67,54.54,1020.85,110.56
2025-01-25 21:57:31,20.68,54.55,1020.85,110.56
2025-01-25 21:57:33,20.68,54.54,1020.84,111.31
2025-01-25 21:57:34,20.69,54.55,1020.85,110.05
2025-01-25 21:57:35,20.69,54.54,1020.85,110.71
2025-01-25 21:57:37,20.7,54.52,1020.85,111.38
2025-01-25 21:57:38,20.7,54.5,1020.85,110.56
2025-01-25 21:57:39,20.7,54.47,1020.85,111.46
2025-01-25 21:57:41,20.7,54.46,1020.85,111.31
2025-01-25 21:57:42,20.7,54.45,1020.85,110.93
2025-01-25 21:57:43,20.7,54.44,1020.84,110.49
2025-01-25 21:57:45,20.7,54.44,1020.85,111.23
2025-01-25 21:57:46,20.7,54.46,1020.85,111.38
2025-01-25 21:57:48,20.7,54.47,1020.85,111.16
2025-01-25 21:57:49,20.7,54.49,1020.84,111.23
2025-01-25 21:57:50,20.7,54.46,1020.84,110.93
2025-01-25 21:57:52,20.7,54.47,1020.84,110.27
2025-01-25 21:57:53,20.7,54.46,1020.84,111.61
2025-01-25 21:57:54,20.7,54.48,1020.83,110.49
2025-01-25 21:57:56,20.7,54.47,1020.83,110.56
2025-01-25 21:57:57,20.7,54.44,1020.83,111.01
2025-01-25 21:57:59,20.7,54.47,1020.84,110.64
2025-01-25 21:58:00,20.7,54.47,1020.84,110.64
2025-01-25 21:58:01,20.7,54.48,1020.84,111.31
2025-01-25 21:58:03,20.7,54.49,1020.84,110.71
2025-01-25 21:58:04,20.71,54.48,1020.84,110.27
2025-01-25 21:58:05,20.71,54.51,1020.85,110.34
2025-01-25 21:58:07,20.71,54.51,1020.85,110.93
2025-01-25 21:58:08,20.71,54.49,1020.85,111.23
2025-01-25 21:58:09,20.71,54.48,1020.85,110.2
2025-01-25 21:58:11,20.71,54.47,1020.85,110.86
2025-01-25 21:58:12,20.7,54.47,1020.85,110.56
2025-01-25 21:58:14,20.7,54.47,1020.84,110.49
2025-01-25 21:58:15,20.69,54.49,1020.86,111.53
2025-01-25 21:58:16,20.69,54.49,1020.85,111.23
2025-01-25 21:58:18,20.69,54.5,1020.85,111.83
2025-01-25 21:58:19,20.68,54.49,1020.84,111.23
2025-01-25 21:58:20,20.68,54.5,1020.84,110.56
2025-01-25 21:58:22,20.68,54.5,1020.84,110.49
2025-01-25 21:58:23,20.68,54.51,1020.85,111.16
2025-01-25 21:58:25,20.67,54.51,1020.86,110.78
2025-01-25 21:58:26,20.67,54.53,1020.86,110.64
2025-01-25 21:58:27,20.68,54.52,1020.85,110.71
2025-01-25 21:58:29,20.68,54.51,1020.85,110.64
2025-01-25 21:58:30,20.68,54.52,1020.86,111.23
2025-01-25 21:58:31,20.68,54.51,1020.85,111.61
2025-01-25 21:58:33,20.69,54.5,1020.86,111.23
2025-01-25 21:58:34,20.69,54.5,1020.86,111.31
2025-01-25 21:58:36,20.7,54.49,1020.87,111.61
2025-01-25 21:58:37,20.7,54.48,1020.86,110.64
2025-01-25 21:58:38,20.71,54.47,1020.86,110.49
2025-01-25 21:58:40,20.71,54.47,1020.86,111.16
2025-01-25 21:58:41,20.71,54.45,1020.86,111.38
2025-01-25 21:58:42,20.72,54.43,1020.86,111.38
2025-01-25 21:58:44,20.72,54.42,1020.86,110.56
2025-01-25 21:58:45,20.72,54.4,1020.85,110.49
2025-01-25 21:58:46,20.72,54.4,1020.85,111.08
2025-01-25 21:58:48,20.72,54.41,1020.85,111.23
2025-01-25 21:58:49,20.73,54.38,1020.85,110.64
2025-01-25 21:58:51,20.73,54.38,1020.85,111.61
2025-01-25 21:58:52,20.74,54.37,1020.85,111.76
2025-01-25 21:58:53,20.74,54.39,1020.85,111.01
2025-01-25 21:58:55,20.74,54.39,1020.85,111.08
2025-01-25 21:58:56,20.74,54.36,1020.85,111.08
2025-01-25 21:58:57,20.75,54.37,1020.85,111.61
2025-01-25 21:58:59,20.75,54.35,1020.85,111.61
2025-01-25 21:59:00,20.75,54.36,1020.85,111.01
2025-01-25 21:59:02,20.75,54.34,1020.84,111.16
2025-01-25 21:59:03,20.75,54.34,1020.84,111.76
2025-01-25 21:59:04,20.75,54.32,1020.84,111.46
2025-01-25 21:59:06,20.75,54.34,1020.84,111.38
2025-01-25 21:59:07,20.75,54.34,1020.85,110.64
2025-01-25 21:59:08,20.76,54.32,1020.84,111.53
2025-01-25 21:59:10,20.76,54.35,1020.84,111.61
2025-01-25 21:59:11,20.76,54.32,1020.84,111.61
2025-01-25 21:59:12,20.76,54.31,1020.84,111.61
2025-01-25 21:59:14,20.76,54.3,1020.84,110.78
2025-01-25 21:59:15,20.76,54.3,1020.84,110.78
2025-01-25 21:59:17,20.76,54.31,1020.84,111.91
2025-01-25 21:59:18,20.77,54.3,1020.85,111.68
2025-01-25 21:59:19,20.77,54.29,1020.86,111.23
2025-01-25 21:59:21,20.77,54.29,1020.86,110.71
2025-01-25 21:59:22,20.77,54.27,1020.86,111.08
2025-01-25 21:59:23,20.77,54.27,1020.86,110.78
2025-01-25 21:59:25,20.77,54.26,1020.85,111.61
2025-01-25 21:59:26,20.77,54.26,1020.85,111.08
2025-01-25 21:59:28,20.77,54.23,1020.85,111.16
2025-01-25 21:59:29,20.78,54.25,1020.86,110.56
2025-01-25 21:59:30,20.78,54.24,1020.86,110.93
2025-01-25 21:59:32,20.77,54.21,1020.86,111.46
2025-01-25 21:59:33,20.77,54.23,1020.86,111.38
2025-01-25 21:59:34,20.77,54.23,1020.86,111.76
2025-01-25 21:59:36,20.78,54.24,1020.86,110.49
2025-01-25 21:59:37,20.78,54.23,1020.86,110.71
2025-01-25 21:59:39,20.78,54.22,1020.86,110.93
2025-01-25 21:59:40,20.79,54.22,1020.86,110.86
2025-01-25 21:59:41,20.79,54.22,1020.86,110.64
2025-01-25 21:59:43,20.79,54.22,1020.86,110.71
2025-01-25 21:59:44,20.79,54.22,1020.86,111.68
2025-01-25 21:59:45,20.78,54.23,1020.86,111.08
2025-01-25 21:59:47,20.78,54.24,1020.86,111.61
2025-01-25 21:59:48,20.78,54.25,1020.86,110.64
2025-01-25 21:59:49,20.78,54.25,1020.87,111.53
2025-01-25 21:59:51,20.78,54.24,1020.88,111.46
2025-01-25 21:59:52,20.77,54.26,1020.87,110.64
2025-01-25 21:59:54,20.77,54.25,1020.87,110.93
2025-01-25 21:59:55,20.77,54.28,1020.87,111.38
